EndpointID,EmailAddress,Account Length,PlanOptionA,PlanOptionB,PlanOptionC,UsageWeekdays,UsageWeekends,SharedWithFriend,LastEmailDelivered,LastEmailEngaged,Churn?
1168,churn1168@example.com,277,0,1,1,72,60,0,1569596990,1569431861,0
1169,churn1169@example.com,194,0,0,0,77,24,0,1569596990,1569391864,0
1170,churn1170@example.com,269,1,1,0,85,33,0,1568615914,1553699390,0
1171,churn1171@example.com,264,0,0,1,15,74,1,1569596990,1553699390,0
1172,churn1172@example.com,219,1,1,1,25,94,0,1569596990,1569287687,0
1173,churn1173@example.com,291,1,0,1,62,21,0,1569019222,1569460792,0
1174,churn1174@example.com,125,1,0,0,39,36,0,1569398881,1553699390,0
1175,churn1175@example.com,282,1,0,0,4,72,0,1569596990,1553699390,0
1176,churn1176@example.com,195,0,1,0,91,20,1,1568676766,1569068921,0
1177,churn1177@example.com,229,1,1,1,17,36,0,1569596990,1569365820,0
1178,churn1178@example.com,299,0,0,0,57,39,0,1568847429,1568775434,0
1179,churn1179@example.com,132,0,0,0,3,28,0,1569596990,1569531928,0
1180,churn1180@example.com,192,0,1,1,68,89,0,1569048783,1569128008,0
1181,churn1181@example.com,290,0,0,0,45,11,0,1568926167,1569552314,0
1182,churn1182@example.com,203,1,1,1,72,87,0,1568630084,1553699390,0
1183,churn1183@example.com,87,1,0,1,69,51,0,1569596990,1553699390,0
1184,churn1184@example.com,184,1,0,1,66,86,0,1569596990,1553699390,0
1185,churn1185@example.com,46,1,1,1,65,56,0,1569596990,1553699390,0
1186,churn1186@example.com,175,1,1,1,4,49,0,1569596990,1553699390,0
1187,churn1187@example.com,172,0,1,1,13,57,1,1569596990,1568804630,0
1188,churn1188@example.com,127,1,0,1,51,59,0,1569079727,1553699390,0
1189,churn1189@example.com,83,0,0,1,71,54,0,1569596990,1569263120,0
1190,churn1190@example.com,35,0,1,0,62,70,0,1569596990,1553699390,0
1191,churn1191@example.com,48,1,1,1,69,73,0,1569596990,1569272916,0
1192,churn1192@example.com,281,1,0,1,64,7,0,1569596990,1553699390,0
1193,churn1193@example.com,139,0,0,1,100,62,0,1569596990,1553699390,0
1194,churn1194@example.com,200,0,1,0,8,60,0,1569021882,1553699390,0
1195,churn1195@example.com,125,0,1,0,76,26,0,1569596990,1569108954,0
1196,churn1196@example.com,120,0,0,1,11,2,0,1569596990,1569473944,0
1197,churn1197@example.com,59,1,1,1,66,77,0,1569596990,1553699390,0
1198,churn1198@example.com,163,0,0,1,78,81,0,1569596990,1553699390,0
1199,churn1199@example.com,194,0,0,0,21,24,0,1569596990,1569506683,0
1200,churn1200@example.com,31,1,0,0,60,17,0,1569596990,1553699390,0
1201,churn1201@example.com,48,1,0,0,26,60,0,1569533123,1553699390,0
1202,churn1202@example.com,284,1,1,1,12,45,0,1569596990,1553699390,0
1203,churn1203@example.com,192,0,1,0,41,1,0,1569158527,1553699390,0
1204,churn1204@example.com,239,1,0,1,1,60,1,1568901626,1553699390,0
1205,churn1205@example.com,180,0,1,0,86,89,1,1569596990,1553699390,0
1206,churn1206@example.com,50,1,1,1,32,60,0,1569596990,1553699390,0
1207,churn1207@example.com,285,0,0,1,93,92,0,1569596990,1553699390,0
1208,churn1208@example.com,30,0,0,0,95,35,0,1569596990,1568691030,0
1209,churn1209@example.com,89,0,1,0,29,8,0,1568927872,1553699390,0
1210,churn1210@example.com,53,1,0,0,93,65,0,1569596990,1553699390,0
1211,churn1211@example.com,120,0,0,0,33,52,0,1569596990,1553699390,0
1212,churn1212@example.com,74,1,0,0,75,15,0,1569596990,1553699390,0
1213,churn1213@example.com,177,0,1,0,85,6,0,1568625784,1553699390,0
1214,churn1214@example.com,107,1,0,1,56,57,0,1569278658,1568922218,0
1215,churn1215@example.com,300,1,0,0,15,42,0,1569596990,1553699390,0
1216,churn1216@example.com,40,0,1,0,48,11,0,1569596990,1553699390,0
1217,churn1217@example.com,140,0,0,0,52,84,1,1569596990,1553699390,0
1218,churn1218@example.com,236,0,1,0,63,37,0,1569596990,1568689035,0
1219,churn1219@example.com,58,1,1,1,80,18,0,1569596990,1569577258,0
1220,churn1220@example.com,215,0,0,0,90,5,0,1569596990,1553699390,0
1221,churn1221@example.com,66,0,1,1,73,42,1,1569596990,1569489112,0
1222,churn1222@example.com,112,0,0,0,96,75,0,1569596990,1553699390,0
1223,churn1223@example.com,61,1,1,0,67,41,0,1569596990,1569508564,0
1224,churn1224@example.com,41,1,1,1,3,52,0,1569596990,1568936399,0
1225,churn1225@example.com,185,1,1,0,52,18,0,1569089745,1553699390,0
1226,churn1226@example.com,149,1,1,1,39,35,0,1569596990,1569581758,0
1227,churn1227@example.com,158,0,1,0,66,97,1,1569596990,1569452946,0
1228,churn1228@example.com,255,1,1,1,25,31,0,1569596990,1553699390,0
1229,churn1229@example.com,176,0,1,0,70,9,0,1569596990,1553699390,0
1230,churn1230@example.com,196,0,1,0,74,45,0,1568857644,1553699390,0
1231,churn1231@example.com,199,1,1,0,48,93,0,1569596990,1568649511,0
1232,churn1232@example.com,79,1,1,0,43,54,0,1569596990,1553699390,0
1233,churn1233@example.com,202,0,0,0,4,33,0,1569596990,1568836546,0
1234,churn1234@example.com,165,0,0,0,90,38,0,1569596990,1568638497,0
1235,churn1235@example.com,156,0,0,1,5,52,0,1569048630,1553699390,0
1236,churn1236@example.com,229,1,0,0,8,61,0,1569596990,1569030893,0
1237,churn1237@example.com,70,1,1,0,49,15,0,1569596990,1568954763,0
1238,churn1238@example.com,134,0,0,1,72,98,0,1569596990,1553699390,0
1239,churn1239@example.com,224,0,1,0,8,81,1,1569596990,1553699390,0
1240,churn1240@example.com,98,0,0,1,79,25,0,1569596990,1553699390,0
1241,churn1241@example.com,160,1,1,0,55,22,1,1569596990,1553699390,0
1242,churn1242@example.com,253,0,0,1,53,75,0,1569596990,1553699390,0
1243,churn1243@example.com,35,0,1,1,35,95,1,1569596990,1553699390,0
1244,churn1244@example.com,39,1,0,1,17,74,0,1569596990,1553699390,0
1245,churn1245@example.com,285,0,1,1,23,41,1,1569596990,1569484838,0
1246,churn1246@example.com,159,1,0,1,85,40,0,1569596990,1569239086,0
1247,churn1247@example.com,114,0,1,0,59,59,0,1569596990,1553699390,0
1248,churn1248@example.com,271,1,1,0,59,19,0,1569379530,1569410962,0
1249,churn1249@example.com,245,0,0,1,48,20,0,1569596990,1568653470,0
1250,churn1250@example.com,147,0,0,0,71,63,0,1569596990,1569411994,0
1251,churn1251@example.com,55,1,1,0,81,11,0,1569596990,1568997477,0
1252,churn1252@example.com,146,1,1,1,95,67,0,1568954461,1553699390,0
1253,churn1253@example.com,281,1,1,0,97,100,0,1568920980,1553699390,0
1254,churn1254@example.com,148,1,1,1,23,69,0,1568813783,1553699390,0
1255,churn1255@example.com,37,1,0,0,96,64,0,1569596990,1569230614,0
1256,churn1256@example.com,105,0,1,1,93,88,0,1569596990,1568908699,0
1257,churn1257@example.com,130,0,0,1,6,68,1,1569596990,1568678758,0
1258,churn1258@example.com,106,1,0,1,26,20,0,1569341560,1553699390,0
1259,churn1259@example.com,300,1,0,1,45,68,0,1569596990,1553699390,0
1260,churn1260@example.com,200,1,0,1,70,10,0,1569596990,1569405876,0
1261,churn1261@example.com,264,0,0,1,43,19,0,1569596990,1569201380,0
1262,churn1262@example.com,171,0,1,1,94,45,0,1569596990,1553699390,0
1263,churn1263@example.com,179,0,0,1,97,45,0,1569596990,1553699390,0
1264,churn1264@example.com,58,0,0,1,77,52,0,1569596990,1553699390,0
1265,churn1265@example.com,191,1,0,1,11,61,1,1568936476,1553699390,0
1266,churn1266@example.com,187,0,1,0,83,21,0,1569596990,1568820601,0
1267,churn1267@example.com,81,1,1,0,9,54,0,1569235488,1553699390,0
1268,churn1268@example.com,204,1,0,1,71,69,0,1569596990,1569229526,0
1269,churn1269@example.com,111,1,0,0,65,0,0,1568840735,1568658907,0
1270,churn1270@example.com,57,1,0,0,20,2,0,1569596990,1569077948,0
1271,churn1271@example.com,212,0,0,0,35,12,1,1569590199,1569010179,0
1272,churn1272@example.com,84,1,1,1,91,4,0,1569596990,1553699390,0
1273,churn1273@example.com,174,0,1,1,16,3,0,1569596990,1553699390,0
1274,churn1274@example.com,214,1,0,1,24,68,0,1569596990,1553699390,0
1275,churn1275@example.com,30,0,1,1,26,13,0,1569596990,1569299979,0
1276,churn1276@example.com,209,0,1,0,2,99,0,1569304323,1553699390,0
1277,churn1277@example.com,276,1,0,0,11,34,1,1569596990,1568758686,0
1278,churn1278@example.com,92,0,1,0,74,80,0,1569596990,1553699390,0
1279,churn1279@example.com,156,0,0,1,59,54,0,1569596990,1569013421,0
1280,churn1280@example.com,280,0,0,1,84,15,0,1569596990,1553699390,0
1281,churn1281@example.com,49,0,0,0,83,0,1,1569596990,1553699390,0
1282,churn1282@example.com,290,1,1,1,21,4,0,1569596990,1553699390,1
1283,churn1283@example.com,84,1,0,1,29,28,0,1569596990,1553699390,0
1284,churn1284@example.com,268,0,0,0,61,40,0,1569596990,1553699390,0
1285,churn1285@example.com,237,0,1,1,63,93,0,1569596990,1553699390,0
1286,churn1286@example.com,157,0,1,0,8,76,1,1569596990,1569471238,0
1287,churn1287@example.com,161,1,0,1,7,61,0,1568915756,1569422343,0
1288,churn1288@example.com,73,1,1,1,75,41,0,1569596990,1569018852,0
1289,churn1289@example.com,53,1,0,0,35,46,0,1569596990,1568848313,0
1290,churn1290@example.com,286,0,0,1,87,33,0,1569596990,1568998226,0
1291,churn1291@example.com,191,1,0,1,73,15,0,1569596990,1569523961,0
1292,churn1292@example.com,300,0,0,1,94,12,1,1569596990,1553699390,0
1293,churn1293@example.com,40,0,1,1,35,90,0,1569269927,1553699390,0
1294,churn1294@example.com,208,1,0,0,8,83,0,1569596990,1553699390,0
1295,churn1295@example.com,130,1,0,0,36,94,0,1569585689,1553699390,0
1296,churn1296@example.com,288,1,1,0,87,14,1,1569596990,1553699390,0
1297,churn1297@example.com,286,1,1,0,15,2,0,1569596990,1553699390,1
1298,churn1298@example.com,76,1,1,0,53,64,1,1569596990,1568720660,0
1299,churn1299@example.com,226,1,0,1,69,94,0,1569596990,1553699390,0
1300,churn1300@example.com,123,0,1,1,16,81,1,1569596990,1553699390,0
1301,churn1301@example.com,101,0,1,0,87,24,0,1568864628,1553699390,0
1302,churn1302@example.com,290,0,0,0,91,100,0,1569596990,1569335617,0
1303,churn1303@example.com,91,1,1,0,26,4,0,1569596990,1569343731,0
1304,churn1304@example.com,140,0,1,0,63,78,0,1569596990,1569027369,0
1305,churn1305@example.com,66,0,0,0,62,49,0,1569596990,1569336581,0
1306,churn1306@example.com,292,1,1,0,67,27,0,1569477108,1553699390,0
1307,churn1307@example.com,183,1,0,0,96,16,1,1569596990,1553699390,0
1308,churn1308@example.com,200,0,1,0,67,32,0,1568988598,1553699390,0
1309,churn1309@example.com,148,0,1,1,8,41,0,1569569754,1553699390,0
1310,churn1310@example.com,139,1,0,0,76,40,0,1569596990,1553699390,0
1311,churn1311@example.com,185,0,1,0,42,48,0,1569596990,1553699390,0
1312,churn1312@example.com,116,1,0,1,51,51,0,1569596990,1553699390,0
1313,churn1313@example.com,77,1,1,0,1,19,0,1569404918,1553699390,0
1314,churn1314@example.com,253,0,0,1,5,61,0,1569394775,1569570900,0
1315,churn1315@example.com,149,1,0,0,11,43,0,1569596990,1553699390,0
1316,churn1316@example.com,45,0,1,1,9,18,0,1569596990,1553699390,0
1317,churn1317@example.com,268,1,0,1,100,38,0,1569596990,1568711046,0
1318,churn1318@example.com,147,0,1,0,99,49,0,1568798807,1553699390,0
1319,churn1319@example.com,100,1,0,0,70,24,0,1569596990,1568847809,0
1320,churn1320@example.com,242,0,0,0,24,97,0,1569596990,1553699390,0
1321,churn1321@example.com,93,1,1,1,90,27,0,1568644130,1568984353,0
1322,churn1322@example.com,136,1,0,1,31,75,0,1569596990,1553699390,0
1323,churn1323@example.com,67,0,0,0,23,57,0,1569596990,1553699390,0
1324,churn1324@example.com,218,1,0,1,6,73,0,1568840656,1569073771,0
1325,churn1325@example.com,39,1,1,1,96,62,0,1569596990,1568724775,0
1326,churn1326@example.com,300,1,1,0,24,43,0,1569455506,1553699390,0
1327,churn1327@example.com,258,1,0,1,98,47,1,1569481786,1553699390,0
1328,churn1328@example.com,253,0,0,1,21,92,0,1569596990,1553699390,0
1329,churn1329@example.com,181,0,1,0,84,28,1,1569596990,1553699390,0
1330,churn1330@example.com,290,1,1,0,79,88,0,1569596990,1568612435,0
1331,churn1331@example.com,65,1,1,0,37,49,0,1569596990,1568900608,0
1332,churn1332@example.com,205,1,0,0,78,48,0,1569596990,1553699390,0
1333,churn1333@example.com,189,0,0,1,29,88,0,1569596990,1553699390,0
1334,churn1334@example.com,194,1,1,1,79,13,0,1569596990,1569406871,0
1335,churn1335@example.com,266,0,1,1,66,53,0,1569380673,1568824996,0
1336,churn1336@example.com,265,1,1,1,2,67,1,1569596990,1568998974,0
1337,churn1337@example.com,217,0,1,0,93,36,0,1569053213,1553699390,0
1338,churn1338@example.com,170,1,1,0,41,74,0,1569596990,1553699390,0
1339,churn1339@example.com,120,0,1,1,94,27,0,1569596990,1553699390,0
1340,churn1340@example.com,100,0,1,0,23,73,0,1569596990,1569260566,0
1341,churn1341@example.com,117,0,1,1,69,92,0,1569596990,1569397315,0
1342,churn1342@example.com,255,1,0,1,12,91,0,1569596990,1569057980,0
1343,churn1343@example.com,156,1,1,1,59,84,0,1569596990,1553699390,0
1344,churn1344@example.com,182,0,0,0,7,17,0,1569596990,1568879105,0
1345,churn1345@example.com,116,0,1,1,61,63,0,1569596990,1553699390,0
1346,churn1346@example.com,129,1,1,0,99,39,0,1569596990,1553699390,0
1347,churn1347@example.com,254,0,1,0,88,17,0,1569596990,1568701881,0
1348,churn1348@example.com,64,0,0,1,10,1,1,1569596990,1553699390,0
1349,churn1349@example.com,47,0,0,1,17,49,0,1568827408,1553699390,0
1350,churn1350@example.com,260,1,0,1,89,30,0,1569596990,1553699390,0
1351,churn1351@example.com,55,0,1,1,51,66,0,1569596990,1568827587,0
1352,churn1352@example.com,221,1,1,1,46,59,0,1569402951,1553699390,0
1353,churn1353@example.com,30,1,1,1,16,22,0,1569596990,1553699390,0
1354,churn1354@example.com,30,1,0,0,93,100,0,1568640644,1553699390,0
1355,churn1355@example.com,31,1,1,1,75,31,0,1569596990,1553699390,0
1356,churn1356@example.com,194,0,1,0,87,16,0,1569596990,1569360439,0
1357,churn1357@example.com,36,1,1,0,61,66,0,1569596990,1553699390,0
1358,churn1358@example.com,229,0,0,0,57,2,0,1569596990,1553699390,0
1359,churn1359@example.com,231,1,0,1,92,63,0,1569596990,1553699390,0
1360,churn1360@example.com,75,1,1,0,49,8,1,1569596990,1553699390,0
1361,churn1361@example.com,101,1,1,1,26,22,0,1569030339,1553699390,0
1362,churn1362@example.com,54,0,0,1,25,79,0,1568845259,1569321335,0
1363,churn1363@example.com,111,0,1,1,18,52,0,1569596990,1553699390,0
1364,churn1364@example.com,151,1,0,0,53,9,0,1569596990,1553699390,0
1365,churn1365@example.com,111,1,1,1,4,59,0,1569596990,1553699390,0
1366,churn1366@example.com,96,1,1,0,33,84,0,1569596990,1568829743,0
1367,churn1367@example.com,193,0,1,0,91,47,0,1569596990,1568645935,0
1368,churn1368@example.com,187,0,1,1,42,42,0,1569596990,1553699390,0
1369,churn1369@example.com,147,1,0,0,69,29,0,1569255375,1553699390,0
1370,churn1370@example.com,156,0,0,0,1,50,0,1569596990,1553699390,0
1371,churn1371@example.com,259,0,0,1,2,17,0,1569417085,1569546779,0
1372,churn1372@example.com,113,1,1,0,3,55,0,1568852144,1569558384,0
1373,churn1373@example.com,48,1,0,0,26,52,0,1569596990,1553699390,0
1374,churn1374@example.com,267,1,1,1,25,54,0,1568837123,1553699390,0
1375,churn1375@example.com,36,0,1,0,74,30,1,1569596990,1569054032,0
1376,churn1376@example.com,155,1,0,1,46,6,0,1569596990,1568621616,0
1377,churn1377@example.com,138,0,0,1,7,42,1,1568848518,1553699390,0
1378,churn1378@example.com,211,1,1,1,38,60,0,1569137711,1553699390,0
1379,churn1379@example.com,247,0,1,0,28,32,0,1568878372,1568752693,0
1380,churn1380@example.com,140,0,0,0,15,5,1,1569020147,1553699390,0
1381,churn1381@example.com,55,0,0,0,63,16,0,1569073727,1553699390,0
1382,churn1382@example.com,109,1,1,1,55,70,0,1569596990,1553699390,0
1383,churn1383@example.com,131,0,1,1,3,46,0,1569387274,1568759675,0
1384,churn1384@example.com,224,1,1,1,93,98,0,1569444638,1569481466,0
1385,churn1385@example.com,228,0,1,0,15,48,0,1569596990,1553699390,0
1386,churn1386@example.com,65,1,1,0,1,92,0,1569113990,1553699390,0
1387,churn1387@example.com,69,1,1,0,52,67,0,1569596990,1553699390,0
1388,churn1388@example.com,47,0,0,0,47,33,0,1569596990,1553699390,0
1389,churn1389@example.com,86,1,1,0,78,31,0,1569596990,1553699390,0
1390,churn1390@example.com,79,0,1,0,40,21,0,1568604241,1553699390,0
1391,churn1391@example.com,67,1,1,1,72,60,0,1569596990,1569265445,0
1392,churn1392@example.com,254,0,1,1,98,85,0,1568806419,1553699390,0
1393,churn1393@example.com,292,1,0,0,23,64,0,1569596990,1553699390,0
1394,churn1394@example.com,135,1,1,1,39,99,0,1569596990,1553699390,0
1395,churn1395@example.com,68,0,0,0,35,25,1,1569596990,1553699390,0
1396,churn1396@example.com,82,1,0,0,69,41,0,1569596990,1553699390,0
1397,churn1397@example.com,203,1,0,0,57,8,0,1569596990,1569093704,0
1398,churn1398@example.com,131,1,1,0,66,23,0,1568703285,1553699390,0
1399,churn1399@example.com,213,1,0,0,48,20,1,1569596990,1553699390,0
1400,churn1400@example.com,121,0,1,1,13,66,0,1568866091,1553699390,0
1401,churn1401@example.com,99,0,0,1,59,9,0,1569255911,1553699390,0
1402,churn1402@example.com,99,0,1,1,74,98,0,1569596990,1553699390,0
1403,churn1403@example.com,31,0,0,0,80,1,0,1569596990,1569027197,0
1404,churn1404@example.com,230,1,1,1,73,66,0,1569596990,1553699390,0
1405,churn1405@example.com,118,0,0,1,73,19,0,1568993205,1553699390,0
1406,churn1406@example.com,55,1,1,0,87,24,0,1569596990,1553699390,0
1407,churn1407@example.com,186,1,0,0,57,64,0,1569596990,1569408348,0
1408,churn1408@example.com,281,0,1,1,89,25,0,1569484245,1568651253,0
1409,churn1409@example.com,57,0,0,0,61,8,0,1569596990,1553699390,0
1410,churn1410@example.com,199,1,0,1,36,49,0,1569596990,1553699390,0
1411,churn1411@example.com,167,1,1,0,7,79,0,1569577519,1553699390,0
1412,churn1412@example.com,65,1,0,0,13,48,0,1569596990,1569291540,0
1413,churn1413@example.com,179,0,1,0,2,19,0,1569596990,1568859740,0
1414,churn1414@example.com,261,0,0,1,93,72,0,1569596990,1553699390,0
1415,churn1415@example.com,112,1,1,1,4,43,0,1569596990,1553699390,0
1416,churn1416@example.com,218,1,1,0,70,45,1,1569596990,1553699390,0
1417,churn1417@example.com,84,0,1,1,24,28,0,1569596990,1569329228,0
1418,churn1418@example.com,81,1,0,0,90,94,0,1569596990,1553699390,0
1419,churn1419@example.com,200,1,1,0,25,7,1,1569596990,1553699390,0
1420,churn1420@example.com,237,0,1,1,89,0,0,1569596990,1553699390,0
1421,churn1421@example.com,236,1,0,0,37,62,0,1569596990,1569479421,0
1422,churn1422@example.com,141,0,0,0,57,44,0,1568688479,1569274262,0
1423,churn1423@example.com,151,0,1,1,17,66,0,1569596990,1553699390,0
1424,churn1424@example.com,263,1,0,1,40,53,0,1569596990,1553699390,0
1425,churn1425@example.com,277,0,0,1,66,39,0,1569596990,1569565292,0
1426,churn1426@example.com,94,0,1,0,91,3,1,1569596990,1553699390,0
1427,churn1427@example.com,245,0,0,0,77,100,0,1569596990,1553699390,0
1428,churn1428@example.com,211,0,0,1,91,62,0,1569596990,1553699390,0
1429,churn1429@example.com,184,1,1,0,22,78,0,1569588087,1569281233,0
1430,churn1430@example.com,111,0,0,0,34,52,0,1569596990,1553699390,0
1431,churn1431@example.com,159,0,1,0,79,20,0,1569596990,1568758728,0
1432,churn1432@example.com,60,0,0,0,92,14,0,1569596990,1553699390,0
1433,churn1433@example.com,135,0,1,1,54,70,1,1569596990,1553699390,0
1434,churn1434@example.com,49,1,1,0,39,83,0,1569592546,1553699390,0
1435,churn1435@example.com,37,1,1,0,1,50,0,1569596990,1568627064,0
1436,churn1436@example.com,195,0,0,1,94,59,0,1569596990,1568936196,0
1437,churn1437@example.com,102,0,1,0,100,32,0,1568941979,1568967287,0
1438,churn1438@example.com,205,1,1,1,8,32,0,1569596990,1553699390,0
1439,churn1439@example.com,53,1,1,1,69,42,0,1569237434,1553699390,0
1440,churn1440@example.com,234,0,0,1,24,94,1,1569596990,1553699390,0
1441,churn1441@example.com,122,1,1,0,5,87,0,1569596990,1553699390,0
1442,churn1442@example.com,220,0,1,1,58,36,0,1569253744,1553699390,0
1443,churn1443@example.com,172,0,1,1,32,38,0,1569596990,1553699390,0
1444,churn1444@example.com,276,0,1,1,29,6,0,1569596990,1553699390,0
1445,churn1445@example.com,179,1,1,1,65,76,0,1569596990,1553699390,0
