ChannelType,Id,Address,Attributes.AccountLength,Attributes.PlanOptionA,Attributes.PlanOptionB,Attributes.PlanOptionC,Attributes.UsageWeekdays,Attributes.UsageWeekends,Attributes.SharedWithFriend,Attributes.Churn
EMAIL,1312,churn1312@example.com,116,1,0,1,51,51,0,0
EMAIL,1313,churn1313@example.com,77,1,1,0,1,19,0,0
EMAIL,1314,churn1314@example.com,253,0,0,1,5,61,0,0
EMAIL,1315,churn1315@example.com,149,1,0,0,11,43,0,0
EMAIL,1316,churn1316@example.com,45,0,1,1,9,18,0,0
EMAIL,1317,churn1317@example.com,268,1,0,1,100,38,0,0
EMAIL,1318,churn1318@example.com,147,0,1,0,99,49,0,0
EMAIL,1319,churn1319@example.com,100,1,0,0,70,24,0,0
EMAIL,1320,churn1320@example.com,242,0,0,0,24,97,0,0
EMAIL,1321,churn1321@example.com,93,1,1,1,90,27,0,0
EMAIL,1322,churn1322@example.com,136,1,0,1,31,75,0,0
EMAIL,1323,churn1323@example.com,67,0,0,0,23,57,0,0
EMAIL,1324,churn1324@example.com,218,1,0,1,6,73,0,0
EMAIL,1325,churn1325@example.com,39,1,1,1,96,62,0,0
EMAIL,1326,churn1326@example.com,300,1,1,0,24,43,0,0
EMAIL,1327,churn1327@example.com,258,1,0,1,98,47,1,0
EMAIL,1328,churn1328@example.com,253,0,0,1,21,92,0,0
EMAIL,1329,churn1329@example.com,181,0,1,0,84,28,1,0
EMAIL,1330,churn1330@example.com,290,1,1,0,79,88,0,0
EMAIL,1331,churn1331@example.com,65,1,1,0,37,49,0,0
EMAIL,1332,churn1332@example.com,205,1,0,0,78,48,0,0
EMAIL,1333,churn1333@example.com,189,0,0,1,29,88,0,0
EMAIL,1334,churn1334@example.com,194,1,1,1,79,13,0,0
EMAIL,1335,churn1335@example.com,266,0,1,1,66,53,0,0
EMAIL,1336,churn1336@example.com,265,1,1,1,2,67,1,0
EMAIL,1337,churn1337@example.com,217,0,1,0,93,36,0,0
EMAIL,1338,churn1338@example.com,170,1,1,0,41,74,0,0
EMAIL,1339,churn1339@example.com,120,0,1,1,94,27,0,0
EMAIL,1340,churn1340@example.com,100,0,1,0,23,73,0,0
EMAIL,1341,churn1341@example.com,117,0,1,1,69,92,0,0
EMAIL,1342,churn1342@example.com,255,1,0,1,12,91,0,0
EMAIL,1343,churn1343@example.com,156,1,1,1,59,84,0,0
EMAIL,1344,churn1344@example.com,182,0,0,0,7,17,0,0
EMAIL,1345,churn1345@example.com,116,0,1,1,61,63,0,0
EMAIL,1346,churn1346@example.com,129,1,1,0,99,39,0,0
EMAIL,1347,churn1347@example.com,254,0,1,0,88,17,0,0
EMAIL,1348,churn1348@example.com,64,0,0,1,10,1,1,0
EMAIL,1349,churn1349@example.com,47,0,0,1,17,49,0,0
EMAIL,1350,churn1350@example.com,260,1,0,1,89,30,0,0
EMAIL,1351,churn1351@example.com,55,0,1,1,51,66,0,0
EMAIL,1352,churn1352@example.com,221,1,1,1,46,59,0,0
EMAIL,1353,churn1353@example.com,30,1,1,1,16,22,0,0
EMAIL,1354,churn1354@example.com,30,1,0,0,93,100,0,0
EMAIL,1355,churn1355@example.com,31,1,1,1,75,31,0,0
EMAIL,1356,churn1356@example.com,194,0,1,0,87,16,0,0
EMAIL,1357,churn1357@example.com,36,1,1,0,61,66,0,0
EMAIL,1358,churn1358@example.com,229,0,0,0,57,2,0,0
EMAIL,1359,churn1359@example.com,231,1,0,1,92,63,0,0
EMAIL,1360,churn1360@example.com,75,1,1,0,49,8,1,0
EMAIL,1361,churn1361@example.com,101,1,1,1,26,22,0,0
EMAIL,1362,churn1362@example.com,54,0,0,1,25,79,0,0
EMAIL,1363,churn1363@example.com,111,0,1,1,18,52,0,0
EMAIL,1364,churn1364@example.com,151,1,0,0,53,9,0,0
EMAIL,1365,churn1365@example.com,111,1,1,1,4,59,0,0
EMAIL,1366,churn1366@example.com,96,1,1,0,33,84,0,0
EMAIL,1367,churn1367@example.com,193,0,1,0,91,47,0,0
EMAIL,1368,churn1368@example.com,187,0,1,1,42,42,0,0
EMAIL,1369,churn1369@example.com,147,1,0,0,69,29,0,0
EMAIL,1370,churn1370@example.com,156,0,0,0,1,50,0,0
EMAIL,1371,churn1371@example.com,259,0,0,1,2,17,0,0
EMAIL,1372,churn1372@example.com,113,1,1,0,3,55,0,0
EMAIL,1373,churn1373@example.com,48,1,0,0,26,52,0,0
EMAIL,1374,churn1374@example.com,267,1,1,1,25,54,0,0
EMAIL,1375,churn1375@example.com,36,0,1,0,74,30,1,0
EMAIL,1376,churn1376@example.com,155,1,0,1,46,6,0,0
EMAIL,1377,churn1377@example.com,138,0,0,1,7,42,1,0
EMAIL,1378,churn1378@example.com,211,1,1,1,38,60,0,0
EMAIL,1379,churn1379@example.com,247,0,1,0,28,32,0,0
EMAIL,1380,churn1380@example.com,140,0,0,0,15,5,1,0
EMAIL,1381,churn1381@example.com,55,0,0,0,63,16,0,0
EMAIL,1382,churn1382@example.com,109,1,1,1,55,70,0,0
EMAIL,1383,churn1383@example.com,131,0,1,1,3,46,0,0
EMAIL,1384,churn1384@example.com,224,1,1,1,93,98,0,0
EMAIL,1385,churn1385@example.com,228,0,1,0,15,48,0,0
EMAIL,1386,churn1386@example.com,65,1,1,0,1,92,0,0
EMAIL,1387,churn1387@example.com,69,1,1,0,52,67,0,0
EMAIL,1388,churn1388@example.com,47,0,0,0,47,33,0,0
EMAIL,1389,churn1389@example.com,86,1,1,0,78,31,0,0
EMAIL,1390,churn1390@example.com,79,0,1,0,40,21,0,0
EMAIL,1391,churn1391@example.com,67,1,1,1,72,60,0,0
EMAIL,1392,churn1392@example.com,254,0,1,1,98,85,0,0
EMAIL,1393,churn1393@example.com,292,1,0,0,23,64,0,0
EMAIL,1394,churn1394@example.com,135,1,1,1,39,99,0,0
EMAIL,1395,churn1395@example.com,68,0,0,0,35,25,1,0
EMAIL,1396,churn1396@example.com,82,1,0,0,69,41,0,0
EMAIL,1397,churn1397@example.com,203,1,0,0,57,8,0,0
EMAIL,1398,churn1398@example.com,131,1,1,0,66,23,0,0
EMAIL,1399,churn1399@example.com,213,1,0,0,48,20,1,0
EMAIL,1400,churn1400@example.com,121,0,1,1,13,66,0,0
EMAIL,1401,churn1401@example.com,99,0,0,1,59,9,0,0
EMAIL,1402,churn1402@example.com,99,0,1,1,74,98,0,0
EMAIL,1403,churn1403@example.com,31,0,0,0,80,1,0,0
EMAIL,1404,churn1404@example.com,230,1,1,1,73,66,0,0
EMAIL,1405,churn1405@example.com,118,0,0,1,73,19,0,0
EMAIL,1406,churn1406@example.com,55,1,1,0,87,24,0,0
EMAIL,1407,churn1407@example.com,186,1,0,0,57,64,0,0
EMAIL,1408,churn1408@example.com,281,0,1,1,89,25,0,0
EMAIL,1409,churn1409@example.com,57,0,0,0,61,8,0,0
EMAIL,1410,churn1410@example.com,199,1,0,1,36,49,0,0
EMAIL,1411,churn1411@example.com,167,1,1,0,7,79,0,0
EMAIL,1412,churn1412@example.com,65,1,0,0,13,48,0,0
EMAIL,1413,churn1413@example.com,179,0,1,0,2,19,0,0
EMAIL,1414,churn1414@example.com,261,0,0,1,93,72,0,0
EMAIL,1415,churn1415@example.com,112,1,1,1,4,43,0,0
EMAIL,1416,churn1416@example.com,218,1,1,0,70,45,1,0
EMAIL,1417,churn1417@example.com,84,0,1,1,24,28,0,0
EMAIL,1418,churn1418@example.com,81,1,0,0,90,94,0,0
EMAIL,1419,churn1419@example.com,200,1,1,0,25,7,1,0
EMAIL,1420,churn1420@example.com,237,0,1,1,89,0,0,0
EMAIL,1421,churn1421@example.com,236,1,0,0,37,62,0,0
EMAIL,1422,churn1422@example.com,141,0,0,0,57,44,0,0
EMAIL,1423,churn1423@example.com,151,0,1,1,17,66,0,0
EMAIL,1424,churn1424@example.com,263,1,0,1,40,53,0,0
EMAIL,1425,churn1425@example.com,277,0,0,1,66,39,0,0
EMAIL,1426,churn1426@example.com,94,0,1,0,91,3,1,0
EMAIL,1427,churn1427@example.com,245,0,0,0,77,100,0,0
EMAIL,1428,churn1428@example.com,211,0,0,1,91,62,0,0
EMAIL,1429,churn1429@example.com,184,1,1,0,22,78,0,0
EMAIL,1430,churn1430@example.com,111,0,0,0,34,52,0,0
EMAIL,1431,churn1431@example.com,159,0,1,0,79,20,0,0
EMAIL,1432,churn1432@example.com,60,0,0,0,92,14,0,0
EMAIL,1433,churn1433@example.com,135,0,1,1,54,70,1,0
EMAIL,1434,churn1434@example.com,49,1,1,0,39,83,0,0
EMAIL,1435,churn1435@example.com,37,1,1,0,1,50,0,0
EMAIL,1436,churn1436@example.com,195,0,0,1,94,59,0,0
EMAIL,1437,churn1437@example.com,102,0,1,0,100,32,0,0
EMAIL,1438,churn1438@example.com,205,1,1,1,8,32,0,0
EMAIL,1439,churn1439@example.com,53,1,1,1,69,42,0,0
EMAIL,1440,churn1440@example.com,234,0,0,1,24,94,1,0
EMAIL,1441,churn1441@example.com,122,1,1,0,5,87,0,0
EMAIL,1442,churn1442@example.com,220,0,1,1,58,36,0,0
EMAIL,1443,churn1443@example.com,172,0,1,1,32,38,0,0
EMAIL,1444,churn1444@example.com,276,0,1,1,29,6,0,0
EMAIL,1445,churn1445@example.com,179,1,1,1,65,76,0,0
EMAIL,1446,churn1446@example.com,55,0,1,1,81,77,1,0
EMAIL,1447,churn1447@example.com,300,1,1,1,40,17,1,0
EMAIL,1448,churn1448@example.com,257,1,1,1,42,36,0,0
EMAIL,1449,churn1449@example.com,180,1,0,0,37,77,0,0
EMAIL,1450,churn1450@example.com,175,0,0,1,74,36,0,0
EMAIL,1451,churn1451@example.com,172,0,1,1,79,80,0,0
EMAIL,1452,churn1452@example.com,166,0,1,0,14,28,0,0
EMAIL,1453,churn1453@example.com,147,1,0,0,12,7,0,0
EMAIL,1454,churn1454@example.com,254,0,1,1,9,75,0,0
EMAIL,1455,churn1455@example.com,243,0,0,1,33,58,0,0
EMAIL,1456,churn1456@example.com,54,1,1,0,77,26,0,0
EMAIL,1457,churn1457@example.com,146,1,1,1,29,3,0,1
EMAIL,1458,churn1458@example.com,97,0,1,1,28,57,0,0
EMAIL,1459,churn1459@example.com,228,1,1,1,34,84,0,0
EMAIL,1460,churn1460@example.com,151,0,0,0,21,34,1,0
EMAIL,1461,churn1461@example.com,267,1,1,1,11,87,0,0
EMAIL,1462,churn1462@example.com,237,0,1,0,86,58,0,0
EMAIL,1463,churn1463@example.com,255,0,1,1,0,75,0,0
EMAIL,1464,churn1464@example.com,124,1,1,1,35,99,1,0
EMAIL,1465,churn1465@example.com,171,1,0,1,13,21,0,0
EMAIL,1466,churn1466@example.com,283,1,1,1,27,16,0,1
EMAIL,1467,churn1467@example.com,248,1,1,1,16,39,0,0
EMAIL,1468,churn1468@example.com,82,1,0,0,64,83,0,0
EMAIL,1469,churn1469@example.com,226,0,1,0,5,32,1,0
EMAIL,1470,churn1470@example.com,123,1,0,1,70,52,1,0
EMAIL,1471,churn1471@example.com,88,0,0,1,10,4,0,0
EMAIL,1472,churn1472@example.com,167,0,0,0,95,55,0,0
EMAIL,1473,churn1473@example.com,95,1,1,1,21,60,0,0
EMAIL,1474,churn1474@example.com,217,0,1,0,13,76,0,0
EMAIL,1475,churn1475@example.com,108,1,0,1,35,74,0,0
EMAIL,1476,churn1476@example.com,137,1,1,0,31,50,0,0
EMAIL,1477,churn1477@example.com,96,0,0,1,11,60,0,0
EMAIL,1478,churn1478@example.com,84,0,0,0,54,99,0,0
EMAIL,1479,churn1479@example.com,197,0,0,0,14,22,0,0
EMAIL,1480,churn1480@example.com,260,1,0,1,74,17,0,0
EMAIL,1481,churn1481@example.com,150,1,0,0,97,34,0,0
EMAIL,1482,churn1482@example.com,286,1,0,0,99,67,0,0
EMAIL,1483,churn1483@example.com,75,0,0,0,4,11,0,0
EMAIL,1484,churn1484@example.com,107,1,1,1,7,24,0,0
EMAIL,1485,churn1485@example.com,234,1,1,0,99,74,0,0
EMAIL,1486,churn1486@example.com,282,1,1,0,86,60,0,0
EMAIL,1487,churn1487@example.com,289,0,1,0,73,60,0,0
EMAIL,1488,churn1488@example.com,256,1,0,0,18,18,0,0
EMAIL,1489,churn1489@example.com,114,1,1,0,48,63,0,0
EMAIL,1490,churn1490@example.com,146,1,0,0,27,65,0,0
EMAIL,1491,churn1491@example.com,99,0,1,1,76,12,0,0
EMAIL,1492,churn1492@example.com,248,1,0,1,23,100,0,0
EMAIL,1493,churn1493@example.com,261,0,1,1,82,10,0,0
EMAIL,1494,churn1494@example.com,272,0,1,0,54,58,0,0
EMAIL,1495,churn1495@example.com,145,1,1,0,73,98,0,0
EMAIL,1496,churn1496@example.com,53,0,0,1,31,53,0,0
EMAIL,1497,churn1497@example.com,231,1,0,1,24,31,0,0
EMAIL,1498,churn1498@example.com,278,0,0,0,4,22,1,0
EMAIL,1499,churn1499@example.com,241,1,1,1,7,90,0,0
EMAIL,1500,churn1500@example.com,67,1,1,1,25,61,0,0
EMAIL,1501,churn1501@example.com,92,1,0,1,55,100,0,0
EMAIL,1502,churn1502@example.com,95,0,1,0,100,65,1,0
EMAIL,1503,churn1503@example.com,82,0,1,0,93,69,0,0
EMAIL,1504,churn1504@example.com,55,1,0,0,95,48,0,0
EMAIL,1505,churn1505@example.com,247,1,1,0,5,52,0,0
EMAIL,1506,churn1506@example.com,274,1,1,1,32,7,1,0
EMAIL,1507,churn1507@example.com,204,1,1,0,73,16,0,0
EMAIL,1508,churn1508@example.com,150,0,0,1,65,30,0,0
EMAIL,1509,churn1509@example.com,247,1,1,1,58,44,0,0
EMAIL,1510,churn1510@example.com,109,0,0,0,74,92,0,0
EMAIL,1511,churn1511@example.com,123,0,1,0,31,93,0,0
EMAIL,1512,churn1512@example.com,248,1,1,0,4,20,0,0
EMAIL,1513,churn1513@example.com,286,1,1,0,81,6,0,0
EMAIL,1514,churn1514@example.com,158,0,1,1,63,94,0,0
EMAIL,1515,churn1515@example.com,285,0,1,0,37,98,0,0
EMAIL,1516,churn1516@example.com,182,1,0,1,62,55,0,0
EMAIL,1517,churn1517@example.com,260,0,1,1,54,50,0,0
EMAIL,1518,churn1518@example.com,103,1,1,1,2,80,0,0
EMAIL,1519,churn1519@example.com,47,0,0,0,92,45,0,0
EMAIL,1520,churn1520@example.com,170,1,0,0,60,3,1,0
EMAIL,1521,churn1521@example.com,265,1,0,1,19,41,0,0
EMAIL,1522,churn1522@example.com,34,0,0,1,26,75,0,0
EMAIL,1523,churn1523@example.com,255,0,0,1,8,58,0,0
EMAIL,1524,churn1524@example.com,102,1,1,1,63,41,0,0
EMAIL,1525,churn1525@example.com,191,0,1,1,41,94,1,0
EMAIL,1526,churn1526@example.com,151,0,1,1,17,99,0,0
EMAIL,1527,churn1527@example.com,296,0,1,1,69,53,0,0
EMAIL,1528,churn1528@example.com,40,0,1,1,17,5,0,0
EMAIL,1529,churn1529@example.com,90,1,1,1,57,31,1,0
EMAIL,1530,churn1530@example.com,40,1,1,0,100,21,0,0
EMAIL,1531,churn1531@example.com,232,1,1,0,87,42,0,0
EMAIL,1532,churn1532@example.com,44,1,1,1,7,87,0,0
EMAIL,1533,churn1533@example.com,234,1,1,0,16,3,0,1
EMAIL,1534,churn1534@example.com,187,0,0,0,40,20,0,0
EMAIL,1535,churn1535@example.com,195,1,0,1,46,41,0,0
EMAIL,1536,churn1536@example.com,121,1,1,1,6,67,0,0
EMAIL,1537,churn1537@example.com,249,1,1,1,63,45,0,0
EMAIL,1538,churn1538@example.com,181,0,0,0,21,59,0,0
EMAIL,1539,churn1539@example.com,294,0,0,1,90,86,1,0
EMAIL,1540,churn1540@example.com,278,0,1,0,74,55,0,0
EMAIL,1541,churn1541@example.com,100,0,1,0,60,74,0,0
EMAIL,1542,churn1542@example.com,192,1,1,1,8,56,0,0
EMAIL,1543,churn1543@example.com,131,0,0,1,20,43,1,0
EMAIL,1544,churn1544@example.com,231,0,1,0,80,6,0,0
EMAIL,1545,churn1545@example.com,268,1,0,1,54,88,0,0
EMAIL,1546,churn1546@example.com,212,1,1,1,17,7,1,0
EMAIL,1547,churn1547@example.com,135,0,0,1,22,48,0,0
EMAIL,1548,churn1548@example.com,241,0,1,0,89,84,1,0
EMAIL,1549,churn1549@example.com,118,0,0,0,85,53,1,0
EMAIL,1550,churn1550@example.com,161,0,0,0,36,48,0,0
EMAIL,1551,churn1551@example.com,282,0,1,1,77,67,1,0
EMAIL,1552,churn1552@example.com,78,0,0,1,34,83,1,0
EMAIL,1553,churn1553@example.com,153,0,0,1,32,14,0,0
EMAIL,1554,churn1554@example.com,114,1,0,1,50,65,0,0
EMAIL,1555,churn1555@example.com,236,0,1,1,30,67,0,0
EMAIL,1556,churn1556@example.com,123,1,0,0,42,19,0,0
EMAIL,1557,churn1557@example.com,190,1,1,1,53,61,0,0
EMAIL,1558,churn1558@example.com,108,0,0,0,84,30,0,0
EMAIL,1559,churn1559@example.com,146,1,0,0,11,12,0,0
EMAIL,1560,churn1560@example.com,34,1,0,1,31,49,0,0
EMAIL,1561,churn1561@example.com,149,0,1,1,80,82,1,0
EMAIL,1562,churn1562@example.com,220,0,0,1,64,34,0,0
EMAIL,1563,churn1563@example.com,204,1,1,0,26,68,0,0
EMAIL,1564,churn1564@example.com,147,1,1,0,49,83,0,0
EMAIL,1565,churn1565@example.com,245,0,1,0,69,31,0,0
EMAIL,1566,churn1566@example.com,123,1,0,0,31,85,0,0
EMAIL,1567,churn1567@example.com,99,0,1,0,44,79,0,0
EMAIL,1568,churn1568@example.com,172,1,0,0,9,22,0,0
EMAIL,1569,churn1569@example.com,183,1,1,0,76,46,0,0
EMAIL,1570,churn1570@example.com,143,1,1,1,43,63,0,0
EMAIL,1571,churn1571@example.com,147,1,1,1,31,82,0,0
EMAIL,1572,churn1572@example.com,202,1,1,0,9,14,0,1
EMAIL,1573,churn1573@example.com,156,1,1,0,50,57,0,0
EMAIL,1574,churn1574@example.com,143,1,0,1,7,56,1,0
EMAIL,1575,churn1575@example.com,284,0,0,0,95,18,0,0
EMAIL,1576,churn1576@example.com,160,1,1,0,91,35,0,0
EMAIL,1577,churn1577@example.com,212,0,1,1,46,58,1,0
EMAIL,1578,churn1578@example.com,81,1,1,0,22,60,0,0
EMAIL,1579,churn1579@example.com,31,1,0,1,49,18,0,0
EMAIL,1580,churn1580@example.com,211,0,0,0,48,30,0,0
EMAIL,1581,churn1581@example.com,47,0,1,0,49,2,0,0
EMAIL,1582,churn1582@example.com,85,0,0,0,48,56,0,0
EMAIL,1583,churn1583@example.com,278,0,0,0,59,11,0,0
EMAIL,1584,churn1584@example.com,98,0,1,0,51,72,0,0
EMAIL,1585,churn1585@example.com,50,1,0,1,7,53,0,0
EMAIL,1586,churn1586@example.com,166,0,0,1,20,95,0,0
EMAIL,1587,churn1587@example.com,97,0,1,0,7,72,0,0
EMAIL,1588,churn1588@example.com,82,1,1,1,3,18,0,1
EMAIL,1589,churn1589@example.com,216,0,0,1,68,24,0,0
EMAIL,1590,churn1590@example.com,171,1,0,1,99,84,0,0
EMAIL,1591,churn1591@example.com,63,1,0,1,34,97,1,0
EMAIL,1592,churn1592@example.com,144,0,1,0,86,30,0,0
EMAIL,1593,churn1593@example.com,191,0,0,1,57,55,0,0
EMAIL,1594,churn1594@example.com,274,0,0,0,93,84,0,0
EMAIL,1595,churn1595@example.com,176,0,1,1,46,53,0,0
EMAIL,1596,churn1596@example.com,158,0,1,0,11,49,1,0
EMAIL,1597,churn1597@example.com,250,0,1,0,14,68,0,0
EMAIL,1598,churn1598@example.com,176,0,1,1,65,52,0,0
EMAIL,1599,churn1599@example.com,127,0,0,1,71,97,0,0
EMAIL,1600,churn1600@example.com,125,0,0,1,7,93,0,0
EMAIL,1601,churn1601@example.com,119,1,0,1,100,14,0,0
EMAIL,1602,churn1602@example.com,206,1,1,1,79,75,1,0
EMAIL,1603,churn1603@example.com,30,1,1,0,30,11,0,0
EMAIL,1604,churn1604@example.com,274,1,0,1,13,68,0,0
EMAIL,1605,churn1605@example.com,284,1,1,1,74,1,0,0
EMAIL,1606,churn1606@example.com,183,0,0,0,85,92,0,0
EMAIL,1607,churn1607@example.com,49,1,0,0,77,82,0,0
EMAIL,1608,churn1608@example.com,84,0,1,1,78,20,0,0
EMAIL,1609,churn1609@example.com,69,1,1,1,28,5,0,0
EMAIL,1610,churn1610@example.com,53,0,0,1,18,52,0,0
EMAIL,1611,churn1611@example.com,55,1,0,1,66,75,0,0
EMAIL,1612,churn1612@example.com,102,0,0,1,13,25,0,0
EMAIL,1613,churn1613@example.com,62,1,1,0,77,75,1,0
EMAIL,1614,churn1614@example.com,240,0,1,1,74,87,1,0
EMAIL,1615,churn1615@example.com,268,0,0,0,96,61,0,0
EMAIL,1616,churn1616@example.com,111,1,0,1,53,17,0,0
EMAIL,1617,churn1617@example.com,257,1,0,0,42,47,0,0
EMAIL,1618,churn1618@example.com,57,0,1,0,92,23,0,0
EMAIL,1619,churn1619@example.com,179,0,1,1,21,57,0,0
EMAIL,1620,churn1620@example.com,127,1,1,1,50,31,0,0
EMAIL,1621,churn1621@example.com,232,0,0,1,98,32,0,0
EMAIL,1622,churn1622@example.com,204,0,0,1,16,30,0,0
EMAIL,1623,churn1623@example.com,168,0,1,1,93,66,0,0
EMAIL,1624,churn1624@example.com,294,0,1,1,0,70,0,0
EMAIL,1625,churn1625@example.com,123,1,0,0,79,46,0,0
EMAIL,1626,churn1626@example.com,137,0,1,0,14,12,0,0
EMAIL,1627,churn1627@example.com,127,0,0,0,16,45,0,0
EMAIL,1628,churn1628@example.com,119,1,1,0,98,25,0,0
EMAIL,1629,churn1629@example.com,225,0,1,0,84,26,0,0
EMAIL,1630,churn1630@example.com,157,1,0,0,63,76,0,0
EMAIL,1631,churn1631@example.com,148,1,1,0,79,85,0,0
EMAIL,1632,churn1632@example.com,198,0,1,1,72,70,0,0
EMAIL,1633,churn1633@example.com,283,0,0,0,47,13,0,0
EMAIL,1634,churn1634@example.com,266,0,0,1,97,66,0,0
EMAIL,1635,churn1635@example.com,128,0,0,1,39,74,0,0
EMAIL,1636,churn1636@example.com,114,0,1,0,13,37,0,0
EMAIL,1637,churn1637@example.com,125,0,1,0,38,56,0,0
EMAIL,1638,churn1638@example.com,282,0,0,0,37,91,0,0
EMAIL,1639,churn1639@example.com,202,0,0,1,72,25,1,0
EMAIL,1640,churn1640@example.com,37,1,0,1,80,13,0,0
EMAIL,1641,churn1641@example.com,87,0,1,0,39,35,0,0
EMAIL,1642,churn1642@example.com,234,1,1,0,98,34,0,0
EMAIL,1643,churn1643@example.com,241,0,1,0,86,2,0,0
EMAIL,1644,churn1644@example.com,269,1,0,1,59,7,1,0
EMAIL,1645,churn1645@example.com,288,1,0,0,39,44,0,0
EMAIL,1646,churn1646@example.com,106,0,1,1,7,22,0,0
EMAIL,1647,churn1647@example.com,299,0,0,0,11,95,0,0
EMAIL,1648,churn1648@example.com,258,1,1,1,16,97,1,0
EMAIL,1649,churn1649@example.com,242,0,1,0,30,50,1,0
EMAIL,1650,churn1650@example.com,146,0,0,0,67,12,0,0
EMAIL,1651,churn1651@example.com,105,0,0,1,69,65,0,0
EMAIL,1652,churn1652@example.com,94,0,1,1,1,68,0,0
EMAIL,1653,churn1653@example.com,227,0,0,1,49,45,0,0
EMAIL,1654,churn1654@example.com,134,0,1,1,89,50,0,0
EMAIL,1655,churn1655@example.com,215,1,1,0,13,72,0,0
EMAIL,1656,churn1656@example.com,78,1,0,0,78,23,1,0
EMAIL,1657,churn1657@example.com,202,1,0,1,60,6,0,0
EMAIL,1658,churn1658@example.com,252,0,1,0,35,30,0,0
EMAIL,1659,churn1659@example.com,82,1,1,1,96,78,0,0
EMAIL,1660,churn1660@example.com,191,1,1,1,15,37,0,0
EMAIL,1661,churn1661@example.com,169,1,0,1,12,11,1,0
EMAIL,1662,churn1662@example.com,181,0,0,1,19,99,0,0
EMAIL,1663,churn1663@example.com,85,0,1,1,47,43,0,0
EMAIL,1664,churn1664@example.com,265,1,0,1,34,43,0,0
EMAIL,1665,churn1665@example.com,265,1,1,1,16,31,0,0
EMAIL,1666,churn1666@example.com,121,0,1,0,29,37,1,0
EMAIL,1667,churn1667@example.com,44,0,1,1,96,39,0,0
EMAIL,1668,churn1668@example.com,245,1,1,1,18,57,0,0
EMAIL,1669,churn1669@example.com,215,1,0,0,27,56,0,0
EMAIL,1670,churn1670@example.com,251,1,0,1,29,29,1,0
EMAIL,1671,churn1671@example.com,115,1,0,0,97,22,0,0
EMAIL,1672,churn1672@example.com,282,1,1,1,83,48,0,0
EMAIL,1673,churn1673@example.com,284,0,0,1,78,47,0,0
EMAIL,1674,churn1674@example.com,254,1,0,0,16,84,0,0
EMAIL,1675,churn1675@example.com,242,1,0,1,94,32,0,0
EMAIL,1676,churn1676@example.com,103,0,0,0,28,11,1,0
EMAIL,1677,churn1677@example.com,112,0,0,1,100,100,0,0
EMAIL,1678,churn1678@example.com,47,1,1,1,31,11,0,0
EMAIL,1679,churn1679@example.com,286,1,1,0,39,11,1,0
EMAIL,1680,churn1680@example.com,175,0,0,0,57,11,0,0
EMAIL,1681,churn1681@example.com,76,1,0,0,94,64,0,0
EMAIL,1682,churn1682@example.com,157,1,0,1,13,80,0,0
EMAIL,1683,churn1683@example.com,46,1,0,0,84,61,0,0
EMAIL,1684,churn1684@example.com,192,0,0,1,34,18,0,0
EMAIL,1685,churn1685@example.com,276,0,0,1,61,61,0,0
EMAIL,1686,churn1686@example.com,120,1,0,0,81,91,1,0
EMAIL,1687,churn1687@example.com,261,1,1,1,39,9,0,0
EMAIL,1688,churn1688@example.com,39,0,1,1,95,40,0,0
EMAIL,1689,churn1689@example.com,118,1,0,1,1,79,0,0
EMAIL,1690,churn1690@example.com,267,1,0,0,12,3,1,0
EMAIL,1691,churn1691@example.com,65,1,0,0,7,95,1,0
EMAIL,1692,churn1692@example.com,107,0,1,1,31,12,0,0
EMAIL,1693,churn1693@example.com,87,0,1,1,92,33,0,0
EMAIL,1694,churn1694@example.com,183,0,1,0,100,68,0,0
EMAIL,1695,churn1695@example.com,207,1,0,0,57,12,0,0
EMAIL,1696,churn1696@example.com,228,0,1,0,73,32,1,0
EMAIL,1697,churn1697@example.com,69,0,0,0,27,13,0,0
EMAIL,1698,churn1698@example.com,238,1,1,1,31,51,1,0
EMAIL,1699,churn1699@example.com,242,1,1,1,93,93,0,0
EMAIL,1700,churn1700@example.com,173,1,1,0,56,23,0,0
EMAIL,1701,churn1701@example.com,277,1,0,0,29,71,0,0
EMAIL,1702,churn1702@example.com,141,1,0,0,23,63,1,0
EMAIL,1703,churn1703@example.com,132,0,1,1,39,53,1,0
EMAIL,1704,churn1704@example.com,106,0,1,1,90,15,0,0
EMAIL,1705,churn1705@example.com,255,0,1,0,78,21,0,0
EMAIL,1706,churn1706@example.com,66,0,0,1,48,72,0,0
EMAIL,1707,churn1707@example.com,170,0,1,0,27,84,0,0
EMAIL,1708,churn1708@example.com,131,1,1,1,25,61,0,0
EMAIL,1709,churn1709@example.com,269,0,0,1,24,56,0,0
EMAIL,1710,churn1710@example.com,291,1,1,0,21,98,0,0
EMAIL,1711,churn1711@example.com,90,1,0,1,21,0,0,0
EMAIL,1712,churn1712@example.com,56,1,1,0,21,36,0,0
EMAIL,1713,churn1713@example.com,197,0,0,1,97,40,1,0
EMAIL,1714,churn1714@example.com,188,0,1,0,15,23,0,0
EMAIL,1715,churn1715@example.com,233,0,0,0,21,62,0,0
EMAIL,1716,churn1716@example.com,222,1,1,0,82,64,0,0
EMAIL,1717,churn1717@example.com,207,1,1,0,13,95,0,0
EMAIL,1718,churn1718@example.com,158,0,1,1,33,34,0,0
EMAIL,1719,churn1719@example.com,174,0,0,0,59,64,0,0
